date,AAPL,ABT,ADBE,AMD,AMGN,AMZN,AXP,BA,BAC,BIL,BMY,C,CAT,CMCSA,COP,COST,CRM,CSCO,CVX,DE,DIS,DUK,EFA,FDX,GE,GILD,GLD,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,LLY,LOW,MA,MCD,META,MMM,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,QCOM,SBUX,SLB,SO,SPY,T,TGT,TLT,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2013-06-26,12.172,27.696,45.68,4.14,69.539,13.878,61.741,85.407,9.93,73.823,30.377,35.068,59.249,13.92,39.278,87.895,37.354,16.433,68.669,64.863,56.142,39.55,38.749,66.479,90.359,35.215,118.28,21.671,118.471,55.848,54.776,112.526,17.518,60.752,37.073,26.924,38.665,32.114,52.714,70.356,23.95,61.486,29.73,17.996,27.963,13.83,14.119,3.03,26.031,0.329,24.904,54.958,15.421,53.563,43.003,25.524,50.908,25.298,128.416,10.722,46.845,75.573,7.048,24.524,52.314,58.731,54.282,23.372,41.625,26.011,28.592,19.47,53.026
2013-06-27,12.041,27.509,45.93,4.08,69.113,13.877,62.76,87.441,10.125,73.807,30.266,35.561,59.87,13.958,39.285,88.14,38.179,16.594,68.994,65.495,56.595,39.497,39.139,67.155,90.631,35.009,115.94,21.756,119.916,56.291,55.085,112.982,17.547,60.556,37.532,26.877,38.611,32.605,52.777,70.933,24.445,61.8,30.106,18.111,28.183,13.986,14.222,3.071,26.229,0.326,25.16,55.255,15.465,53.75,42.87,25.481,50.993,25.28,129.17,10.813,46.621,76.345,7.283,24.447,53.372,58.37,54.703,23.509,41.992,26.186,28.968,19.535,53.168
2013-06-28,12.125,27.135,45.56,4.08,68.883,13.884,62.459,86.839,10.008,73.807,29.214,35.333,59.531,14.46,39.389,87.412,37.531,16.399,68.779,64.152,56.088,39.485,39.064,66.621,90.126,35.188,119.11,21.838,118.151,57.176,54.494,110.361,17.679,59.963,37.278,26.777,38.145,32.407,53.13,70.47,24.663,61.301,29.577,17.67,28.117,13.976,14.409,3.016,26.801,0.327,25.375,55.289,15.371,53.279,42.877,25.412,50.802,25.355,128.641,10.744,46.669,76.867,7.157,24.447,52.88,57.972,54.32,23.515,41.648,25.847,28.766,19.335,53.351
2013-07-01,12.513,27.252,46.24,4.1,68.066,14.105,63.195,87.518,10.063,73.823,29.299,35.539,59.697,14.149,39.864,87.302,37.157,16.514,69.209,64.2,56.781,39.099,39.432,66.831,90.709,35.448,121.13,22.024,118.541,56.733,55.167,110.459,17.431,60.5,37.066,27.01,38.952,32.534,53.935,71.054,24.594,61.278,29.494,17.786,27.971,13.917,14.188,3.204,26.233,0.329,24.879,55.458,15.245,53.992,42.785,25.695,51.596,25.171,129.394,10.713,46.987,77.022,7.812,24.58,53.001,58.4,54.678,23.619,42.211,25.857,28.829,19.361,53.322
2013-07-02,12.797,27.12,46.03,3.97,67.068,14.186,62.533,86.017,10.039,73.807,28.982,35.466,59.523,14.18,40.229,87.634,37.521,16.501,69.25,63.876,56.186,39.298,39.235,66.411,88.999,35.846,120.05,21.886,117.893,57.058,53.491,110.586,17.306,60.458,37.557,26.95,39.216,33.571,53.922,71.132,24.198,60.953,29.641,17.678,27.629,13.956,14.207,3.164,26.355,0.328,24.871,55.215,15.201,54.283,42.757,25.908,51.475,25.056,129.274,10.783,47.143,76.973,7.855,24.643,52.71,58.317,54.402,23.613,42.215,25.996,28.731,19.392,53.522
2013-07-03,12.867,26.645,46.42,4.06,66.893,14.201,62.499,87.221,9.985,73.823,28.541,35.112,59.069,14.319,40.262,87.681,37.894,16.684,69.209,63.947,56.497,39.421,39.248,66.074,89.038,35.675,120.74,21.988,117.51,57.368,53.924,111.596,17.336,60.605,37.536,27.03,38.937,33.532,54.21,71.431,24.307,61.357,29.641,17.388,27.686,13.791,14.168,3.156,26.456,0.329,25.367,54.572,15.174,54.373,42.75,26.106,51.759,24.936,129.33,10.81,47.021,76.743,7.683,24.882,52.928,58.355,54.119,23.645,42.626,26.191,28.731,19.405,53.552
2013-07-05,12.764,27.167,47.0,4.07,68.171,14.294,63.949,88.331,10.164,73.823,29.108,35.746,59.278,14.51,40.568,88.353,38.278,16.67,70.041,64.302,56.683,39.351,39.432,66.878,90.32,36.594,118.09,22.163,119.705,57.781,54.989,112.567,17.555,61.366,38.403,27.05,39.279,33.896,55.085,71.082,24.158,62.528,30.029,17.772,27.849,13.956,14.135,3.216,26.784,0.332,25.772,54.62,15.35,54.214,42.778,26.269,52.525,24.786,130.725,10.874,47.611,74.127,8.006,25.254,53.437,59.174,54.986,23.912,43.48,26.34,29.324,19.522,54.071
2013-07-08,12.692,27.548,46.63,4.0,68.548,14.53,64.56,88.475,10.335,73.791,28.969,36.475,60.043,14.757,41.043,89.033,37.776,16.711,70.465,64.231,57.474,39.62,39.678,66.79,90.631,36.594,119.51,22.451,120.15,58.468,55.408,112.596,16.92,61.869,38.908,27.064,39.706,34.467,54.554,71.097,24.495,62.859,30.188,17.996,27.946,13.683,14.264,3.33,26.818,0.33,26.152,55.282,15.437,54.504,42.104,26.49,53.021,25.194,131.471,10.981,48.241,74.846,8.107,25.036,54.559,58.712,55.495,24.101,42.867,26.539,29.853,19.911,54.473
2013-07-09,12.915,27.026,47.26,4.05,68.653,14.576,65.038,88.738,10.53,73.791,29.345,36.983,61.58,14.848,41.342,89.61,38.062,17.071,71.645,66.253,57.678,39.871,39.896,69.709,91.797,37.322,120.62,22.455,122.595,58.822,55.902,110.47,16.883,62.072,39.043,27.257,40.218,34.712,54.952,71.175,25.258,63.543,30.322,18.401,27.963,12.815,14.386,3.534,26.906,0.332,26.045,55.951,15.558,55.065,41.683,26.428,54.262,25.349,132.418,10.987,48.641,74.922,8.23,25.422,54.891,59.899,56.361,24.257,42.662,26.431,29.763,19.994,55.117
2013-07-10,12.865,27.026,47.25,3.98,71.257,14.616,63.966,89.433,10.405,73.791,29.556,36.556,61.313,14.931,41.362,89.847,39.064,17.24,71.43,65.432,57.652,40.123,40.012,69.608,91.486,37.974,120.95,22.473,121.728,58.601,55.779,111.019,16.964,62.323,39.001,27.157,39.931,34.38,54.704,71.168,25.575,63.588,30.539,18.328,28.248,12.24,14.436,3.483,26.767,0.336,25.904,56.1,15.607,55.224,42.42,26.416,54.006,25.413,132.466,10.922,48.817,74.336,8.151,25.668,54.664,59.23,56.682,24.114,42.548,26.213,29.324,19.927,54.81
2013-07-11,13.066,27.628,47.99,4.45,72.095,14.983,64.477,90.603,10.514,73.791,30.326,36.858,62.569,15.471,41.876,91.618,40.814,17.552,71.935,66.521,59.135,40.889,41.048,70.554,93.041,38.331,124.24,22.827,123.197,58.94,56.713,111.337,17.503,62.623,39.221,27.391,40.024,34.364,55.639,71.744,25.585,64.204,30.761,18.48,29.054,12.386,14.718,3.488,26.818,0.341,26.426,57.155,15.789,55.895,43.024,26.897,54.325,25.832,134.27,11.07,49.183,75.208,8.374,26.074,55.206,59.88,57.442,24.166,43.291,26.56,29.198,20.15,55.075
2013-07-12,13.042,27.589,48.39,4.32,72.8,15.377,65.642,86.356,10.724,73.791,30.181,37.425,62.908,15.547,42.215,92.069,41.708,17.6,72.104,66.276,59.49,41.036,40.775,69.128,92.341,39.353,124.13,22.895,125.072,59.442,56.575,110.915,17.438,62.847,39.1,27.391,39.954,34.728,55.439,72.307,25.684,64.546,30.908,18.9,29.037,12.376,14.856,3.675,26.797,0.341,25.92,56.999,15.81,56.435,43.529,27.045,54.474,25.849,134.326,11.052,49.176,75.146,8.66,26.299,54.915,60.403,54.094,24.498,43.464,26.145,29.714,20.15,55.152
2013-07-15,13.07,27.714,48.12,4.4,72.925,15.328,65.239,89.569,10.802,73.791,29.753,38.161,63.074,15.363,42.488,91.618,41.266,17.593,72.464,66.655,58.557,41.539,41.028,70.081,91.836,39.573,124.18,22.937,127.329,59.339,56.527,112.03,17.467,63.133,39.043,27.378,40.024,34.665,55.163,71.716,26.051,64.384,30.895,19.305,29.444,12.747,15.109,3.685,26.662,0.34,26.55,57.27,15.8,56.407,43.01,27.021,54.602,26.171,134.839,10.972,49.034,75.543,8.484,26.509,54.608,60.046,53.692,24.393,43.357,25.912,30.216,19.994,55.063
2013-07-16,13.155,27.886,47.49,4.43,72.646,15.344,65.591,88.357,10.833,73.791,29.641,38.176,63.63,15.307,42.286,92.124,41.128,17.444,72.139,66.292,57.758,41.234,41.0,69.953,91.059,39.216,124.89,22.811,125.173,59.206,56.342,111.943,17.693,63.133,39.129,26.857,39.605,34.697,54.6,71.808,26.091,64.098,30.71,19.081,29.526,13.049,15.024,3.721,26.389,0.342,26.542,56.796,15.739,56.034,43.41,26.967,54.247,25.999,134.334,11.073,48.844,75.801,7.27,26.53,54.035,59.828,54.006,24.244,43.159,26.078,29.986,20.082,55.093
